,X,Y,Z,U,t
143167,3.612202350890773,4.132907242223388,20.118862246883282,7.676719969042507,35.7919289596448
143168,3.6135100963822393,4.138996007394606,20.109188497046425,7.677040382530754,35.79217896089481
143169,3.6148297917924905,4.145094573823681,20.099528056263534,7.677360776826201,35.79242896214481
143170,3.616161431775872,4.151202956982928,20.089880940915013,7.677681151928061,35.79267896339482
143171,3.617505011038763,4.157321172388685,20.08024716744325,7.67800150783552,35.79292896464482
143172,3.61886052433956,4.163449235601037,20.070626752352844,7.678321844547789,35.79317896589483
143173,3.620227966488651,4.169587162223539,20.06101971221081,7.678642162064056,35.793428967144834
143174,3.621607332348398,4.175734967902941,20.0514260636468,7.678962460383532,35.79367896839484
143175,3.622998616833112,4.18189266832891,20.041845823353327,7.679282739505409,35.79392896964485
143176,3.6244018149090316,4.188060279233755,20.032279008085972,7.679602999428882,35.794178970894855
143177,3.6258169215942986,4.194237816392154,20.022725634663608,7.67992324015316,35.794428972144864
143178,3.627243931958934,4.200425295620874,20.01318571996862,7.680243461677428,35.794678973394866
143179,3.628682841124814,4.206622732778495,20.00365928094713,7.680563664000911,35.794928974644876
143180,3.630133644265644,4.212830143765139,19.994146334609198,7.680883847122777,35.79517897589488
143181,3.6315963366069326,4.219047544522187,19.984646898029066,7.681204011042252,35.79542897714489
143182,3.633070913425964,4.225274951032009,19.97516098834536,7.681524155758531,35.795678978394896
143183,3.634557370051773,4.231512379317684,19.965688622761316,7.681844281270791,35.7959289796449
143184,3.6360557018651143,4.237759845442726,19.956229818545008,7.682164387578259,35.79617898089491
143185,3.6375659042984365,4.244017365510807,19.946784593029562,7.682484474680118,35.79642898214491
143186,3.6390879728358514,4.25028495566548,19.93735296361338,7.68280454257558,35.79667898339492
143187,3.640621903013105,4.256562632089905,19.92793494776037,7.683124591263838,35.79692898464493
143188,3.6421676904175464,4.26285041100657,19.918530563000154,7.683444620744087,35.79717898589493
143189,3.6437253306880972,4.2691483086770186,19.9091398269283,7.6837646310155385,35.79742898714494
143190,3.64529481951522,4.275456341401567,19.89976275720655,7.68408462207738,35.79767898839494
143191,3.646876152640886,4.281774525519033,19.89039937156304,7.684404593928824,35.79792898964495
143192,3.6484693258585428,4.288102877406458,19.881049687792515,7.684724546569059,35.798178990894954
143193,3.6500743350130795,4.294441413478828,19.871713723756578,7.685044479997295,35.79842899214496
143194,3.6516911760007944,4.300790150188799,19.862391497383893,7.685364394212729,35.79867899339497
143195,3.653319844769359,4.307149104026419,19.853083026670415,7.685684289214554,35.798928994644974
143196,3.654960337317784,4.313518291518852,19.843788329679626,7.686004165001981,35.799178995894984
143197,3.6566126496963816,4.319897729230096,19.834507424542757,7.686324021574195,35.799428997144986
143198,3.658276778006731,4.3262874337607125,19.825240329459007,7.686643858930423,35.799678998394995
143199,3.65995271840164,4.332687421747544,19.815987062695786,7.686963677069833,35.799928999645
143200,3.661640467085108,4.339097709863438,19.806747642588928,7.687283475991652,35.80017900089501
143201,3.663340020312288,4.345518314816967,19.79752208754293,7.687603255695076,35.800429002145016
143202,3.6650513743894466,4.351949253352154,19.788310416031177,7.687923016179283,35.80067900339502
143203,3.666774525673925,4.358390542248189,19.779112646596168,7.688242757443502,35.80092900464503
143204,3.6685094705741,4.364842198319154,19.76992879784975,7.688562479486915,35.80117900589503
143205,3.6702562055493417,4.371304238413746,19.760758888473354,7.688882182308737,35.80142900714504
143206,3.672014727109974,4.377776679414992,19.751602937218212,7.689201865908154,35.80167900839504
143207,3.6737850318172307,4.3842595382399745,19.742460962905596,7.689521530284381,35.80192900964505
143208,3.675567116283215,4.390752831839552,19.73333298442705,7.689841175436611,35.80217901089506
143209,3.6773609771708555,4.397256577198076,19.724219020744624,7.690160801364041,35.80242901214506
143210,3.679166611193862,4.403770791333113,19.715119090891097,7.6904804080658815,35.80267901339507
143211,3.680984015116683,4.410295491295167,19.70603321397022,7.690799995541324,35.80292901464507
143212,3.682813185754459,4.416830694167392,19.696961409156938,7.69111956378958,35.80317901589508
143213,3.684654119972978,4.4233764170653185,19.68790369569764,7.6914391128098325,35.803429017145085
143214,3.6865068146886304,4.429932677136568,19.678860092910377,7.691758642601312,35.803679018395094
143215,3.6883712668683613,4.436499491560575,19.66983062018511,7.692078153163198,35.8039290196451
143216,3.690247473529623,4.443076877548301,19.660815296983937,7.692397644494684,35.804179020895106
143217,3.692135431740328,4.449664852341958,19.651814142841324,7.692717116595001,35.804429022145115
143218,3.694035138618801,4.456263433214721,19.642827177364353,7.693036569463317,35.80467902339512
143219,3.6959465913337293,4.462872637470447,19.63385442023295,7.693356003098858,35.804929024645126
143220,3.6978697871041137,4.469492482443396,19.624895891200126,7.693675417500812,35.80517902589513
143221,3.6998047231992177,4.476122985497942,19.61595161009221,7.693994812668392,35.80542902714514
143222,3.701751396938518,4.482764164028293,19.607021596809094,7.694314188600791,35.80567902839515
143223,3.7037098056916524,4.489416035458206,19.59810587132446,7.694633545297208,35.80592902964515
143224,3.705679946878368,4.496078617240701,19.589204453686026,7.694952882756853,35.80617903089516
143225,3.7076618179684697,4.502751926857781,19.58031736401579,7.695272200978919,35.80642903214516
143226,3.709655416481766,4.5094359818201415,19.57144462251026,7.695591499962617,35.80667903339517
143227,3.7116607399880164,4.516130799666889,19.56258624944069,7.695910779707139,35.80692903464517
143228,3.713677786106876,4.522836397965252,19.553742265153346,7.696230040211697,35.80717903589518
143229,3.715706552507843,4.529552794310297,19.54491269006971,7.696549281475487,35.80742903714519
143230,3.717747036910201,4.536280006324643,19.53609754468675,7.696868503497706,35.80767903839519
143231,3.719799237082964,4.543018051658168,19.52729684957715,7.6971877062775675,35.8079290396452
143232,3.721863150844821,4.54976694798773,19.518510625389556,7.697506889814255,35.808179040895205
143233,3.7239387760640774,4.556526713016873,19.509738892848812,7.697826054107,35.808429042145214
143234,3.726026110658598,4.56329736447554,19.50098167275621,7.698145199154971,35.808679043395216
143235,3.728125152595749,4.570078920119785,19.492238985989736,7.698464324957397,35.808929044645225
143236,3.7302358998923393,4.576871397731484,19.483510853504303,7.698783431513476,35.809179045895235
143237,3.732358350614561,4.583674815118042,19.474797296332003,7.699102518822388,35.80942904714524
143238,3.734492502877929,4.590489190112106,19.466098335582355,7.699421586883361,35.809679048395246
143239,3.736638354847221,4.597314540571275,19.457413992442543,7.699740635695582,35.80992904964525
143240,3.7387959047364165,4.604150884377803,19.448744288177668,7.700059665258266,35.81017905089526
143241,3.7409651508086355,4.610998239438312,19.440089244130984,7.700378675570601,35.81042905214526
143242,3.7431460913760746,4.617856623683499,19.43144888172416,7.700697666631803,35.81067905339527
143243,3.7453387247999466,4.624726055067842,19.42282322245752,7.701016638441068,35.81092905464528
143244,3.747543049490415,4.6316065515693055,19.41421228791028,7.701335590997594,35.81117905589528
143245,3.749759063906532,4.638498131189049,19.40561609974082,7.701654524300594,35.81142905714529
143246,3.7519867665561724,4.645400811951132,19.3970346796869,7.701973438349259,35.81167905839529
143247,3.754226155995968,4.652314611902216,19.388468049565947,7.702292333142804,35.8119290596453
143248,3.7564772308312455,4.659239549111271,19.379916231275274,7.702611208680414,35.8121790608953
143249,3.7587399897159552,4.6661756416692795,19.371379246792344,7.702930064961321,35.81242906214531
143250,3.761014431352608,4.673122907688939,19.362857118175018,7.703248901984704,35.81267906339532
143251,3.763300554492207,4.680081365304365,19.3543498675618,7.703567719749761,35.812929064645324
143252,3.7655983579341776,4.68705103267079,19.3458575171721,7.703886518255723,35.81317906589533
143253,3.7679078405263025,4.694031927964268,19.33738008930647,7.704205297501758,35.813429067145336
143254,3.7702290011646498,4.701024069381375,19.328917606346877,7.704524057487101,35.813679068395345
143255,3.772561838793504,4.7080274751389055,19.32047009075693,7.704842798210933,35.81392906964535
143256,3.7749063524052966,4.715042163473577,19.31203756508216,7.705161519672473,35.81417907089536
143257,3.7772625410405336,4.722068152641723,19.30362005195025,7.705480221870916,35.814429072145366
143258,3.7796304037877255,4.729105460918996,19.295217574071305,7.70579890480546,35.81467907339537
